PIN;cagsbcid_m;Name;Vorname;Straße;Hausnr;PLZ;Ort;Vertragsbeginn;Vertragsende;Vertragsstatus;Vertragsstatus Bez;Vertragsnummer;Vertragsgegenstand;Vertrag verlängern um;Vertrag Kündigungsfrist;VP eMail
1000001127;G;Behr;Gerda;Alexanderplatz;42;52062;Aachen;02.05.2020 00:00;14.08.2020 00:00;99;Vertrag ist endabgerechnet;79834;abcErdgas Komfort (Grundvers.);1T;;Gerda.Behr@test.de
1000001127;G;Behr;Gerda;Alexanderplatz;42;52062;Aachen;16.04.2021 00:00;16.04.2021 00:00;99;Vertrag ist endabgerechnet;89582;abcErdgas Komfort (Grundvers.);1T;;Gerda.Behr@test.de
1000001127;G;Behr;Gerda;Alexanderplatz;42;52062;Aachen;16.04.2021 00:00;16.04.2021 00:00;99;Vertrag ist endabgerechnet;89582;abcErdgas Komfort (Grundvers.);1T;;Gerda.Behr@test.de
1000001127;G;Behr;Gerda;Alexanderplatz;42;52062;Aachen;16.04.2021 00:00;16.04.2021 00:00;99;Vertrag ist endabgerechnet;89582;abcErdgas Komfort (Grundvers.);1T;;Gerda.Behr@test.de
1000001127;G;Behr;Gerda;Alexanderplatz;42;52062;Aachen;16.04.2021 00:00;16.04.2021 00:00;99;Vertrag ist endabgerechnet;89582;abcErdgas Komfort (Grundvers.);1T;;Gerda.Behr@test.de
1000001127;S;Behr;Gerda;Alexanderplatz;42;52062;Aachen;01.04.2022 00:00;;0;Vertrag ist aktiv;105873;abcNaturstrom Haushalt ET Fix;12M;6W;Gerda.Behr@test.de
1000001127;S;Behr;Gerda;Alexanderplatz;42;52062;Aachen;01.04.2022 00:00;;0;Vertrag ist aktiv;105873;abcNaturstrom Haushalt ET Fix;12M;6W;Gerda.Behr@test.de
1000001127;S;Behr;Gerda;Alexanderplatz;42;52062;Aachen;01.04.2023 00:00;01.04.2023 00:00;1;Vertrag steht zur Abrechnung bereit;105888;Neukundenbonus;K;;Gerda.Behr@test.de
1000001127;S;Behr;Gerda;Alexanderplatz;42;52062;Aachen;01.04.2019 00:00;31.03.2021 00:00;99;Vertrag ist endabgerechnet;69032;abcNaturstrom Haushalt ET Fix;12M;6W;Gerda.Behr@test.de
1000001127;S;Behr;Gerda;Alexanderplatz;42;52062;Aachen;01.04.2019 00:00;31.03.2021 00:00;99;Vertrag ist endabgerechnet;69032;abcNaturstrom Haushalt ET Fix;12M;6W;Gerda.Behr@test.de
1000001127;W;Behr;Gerda;Alexanderplatz;42;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33805;abcWasser Ravensburg;K;;Gerda.Behr@test.de
1000001127;W;Behr;Gerda;Alexanderplatz;42;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33805;abcWasser Ravensburg;K;;Gerda.Behr@test.de
1000001133;AW;Groth;Harry;Alfonsstraße;2;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;50250;Abwasser Ravensburg;K;;Harry.Groth@test.de
1000001133;AW;Groth;Harry;Alfonsstraße;2;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;50250;Abwasser Ravensburg;K;;Harry.Groth@test.de
1000001133;G;Groth;Harry;Alfonsstraße;2;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;9107;abcBiogas;12M;6W;Harry.Groth@test.de
1000001133;G;Groth;Harry;Alfonsstraße;2;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;9107;abcBiogas;12M;6W;Harry.Groth@test.de
1000001133;W;Groth;Harry;Alfonsstraße;2;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;50249;abcWasser Ravensburg;K;;Harry.Groth@test.de
1000001133;W;Groth;Harry;Alfonsstraße;2;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;50249;abcWasser Ravensburg;K;;Harry.Groth@test.de
1000001134;AW;Hecker;Hedwig;Alfred-Balen-Weg;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;39192;Abwasser Ravensburg;K;;Hedwig.Hecker@test.de
1000001134;AW;Hecker;Hedwig;Alfred-Balen-Weg;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;39192;Abwasser Ravensburg;K;;Hedwig.Hecker@test.de
1000001134;G;Hecker;Hedwig;Alfred-Balen-Weg;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;3832;abcErdgas online fix Kombi;1M;6W;Hedwig.Hecker@test.de
1000001134;G;Hecker;Hedwig;Alfred-Balen-Weg;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;3832;abcErdgas online fix Kombi;1M;6W;Hedwig.Hecker@test.de
1000001134;S;Hecker;Hedwig;Alfred-Balen-Weg;;52062;Aachen;01.07.2022 00:00;;0;Vertrag ist aktiv;103617;abcNaturstrom Haushalt ET Fix Kombi;12M;6W;Hedwig.Hecker@test.de
1000001134;S;Hecker;Hedwig;Alfred-Balen-Weg;;52062;Aachen;01.07.2023 00:00;01.07.2023 00:00;1;Vertrag steht zur Abrechnung bereit;103630;Neukundenbonus;K;;Hedwig.Hecker@test.de
1000001134;W;Hecker;Hedwig;Alfred-Balen-Weg;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;39191;abcWasser Ravensburg Kombi;K;;Hedwig.Hecker@test.de
1000001134;W;Hecker;Hedwig;Alfred-Balen-Weg;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;39191;abcWasser Ravensburg Kombi;K;;Hedwig.Hecker@test.de
1000001135;AW;Weiler;Heinz;Schäßburger Weg;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33191;Abwasser Ravensburg;K;;Heinz.Weiler@test.de
1000001135;AW;Weiler;Heinz;Schäßburger Weg;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33191;Abwasser Ravensburg;K;;Heinz.Weiler@test.de
1000001135;W;Weiler;Heinz;Schäßburger Weg;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33190;abcWasser Ravensburg;K;;Heinz.Weiler@test.de
1000001135;W;Weiler;Heinz;Schäßburger Weg;3;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33190;abcWasser Ravensburg;K;;Heinz.Weiler@test.de
1000001137;AW;Rost;Helene;Alfred-Grenander-Platz;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41787;Abwasser Ravensburg;K;;Helene.Rost@test.de
1000001137;AW;Rost;Helene;Alfred-Grenander-Platz;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41787;Abwasser Ravensburg;K;;Helene.Rost@test.de
1000001137;G;Rost;Helene;Alfred-Grenander-Platz;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;5080;abcErdgas fix Vorteil Kombi;12M;6W;Helene.Rost@test.de
1000001137;G;Rost;Helene;Alfred-Grenander-Platz;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;5080;abcErdgas fix Vorteil Kombi;12M;6W;Helene.Rost@test.de
1000001137;S;Rost;Helene;Alfred-Grenander-Platz;4;52062;Aachen;01.02.2011 00:00;;0;Vertrag ist aktiv;15837;abcNaturstrom Haushalt ET Fix Kombi;12M;6W;Helene.Rost@test.de
1000001137;W;Rost;Helene;Alfred-Grenander-Platz;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41786;abcWasser Ravensburg Kombi;K;;Helene.Rost@test.de
1000001137;W;Rost;Helene;Alfred-Grenander-Platz;4;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;41786;abcWasser Ravensburg Kombi;K;;Helene.Rost@test.de
1000001139;G;Claus;Herbert;Schauflerpfad;4;52062;Aachen;01.01.2008 00:00;30.04.2020 00:00;99;Vertrag ist endabgerechnet;4567;abcErdgas flex;1M;6W;Herbert.Claus@test.de
1000001140;G;Hildebrand;Hermann;Alfred-Lion-Steg;42;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;8919;abcErdgas fix;12M;6W;Hermann.Hildebrand@test.de
1000001140;G;Hildebrand;Hermann;Alfred-Lion-Steg;42;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;8919;abcErdgas fix;12M;6W;Hermann.Hildebrand@test.de
1000001145;G;Kurth;Ilse;Alfredstraße;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;3080;abcErdgas Komfort (Grundvers.);1T;14T;Ilse.Kurth@test.de
1000001145;G;Kurth;Ilse;Alfredstraße;5;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;3080;abcErdgas Komfort (Grundvers.);1T;14T;Ilse.Kurth@test.de
1000001152;AW;Heimann;Käte;Schellingstraße;7;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33447;Abwasser Ravensburg;K;;Käte.Heimann@test.de
1000001152;AW;Heimann;Käte;Schellingstraße;7;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33447;Abwasser Ravensburg;K;;Käte.Heimann@test.de
1000001152;W;Heimann;Käte;Schellingstraße;7;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33446;abcWasser Ravensburg;K;;Käte.Heimann@test.de
1000001152;W;Heimann;Käte;Schellingstraße;7;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33446;abcWasser Ravensburg;K;;Käte.Heimann@test.de
1000001155;AW;Uhl;Lieselotte;Schenkendorfstraße;9;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33664;Abwasser Ravensburg;K;;Lieselotte.Uhl@test.de
1000001155;AW;Uhl;Lieselotte;Schenkendorfstraße;9;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33664;Abwasser Ravensburg;K;;Lieselotte.Uhl@test.de
1000001155;W;Uhl;Lieselotte;Schenkendorfstraße;9;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33663;abcWasser Ravensburg;K;;Lieselotte.Uhl@test.de
1000001155;W;Uhl;Lieselotte;Schenkendorfstraße;9;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;33663;abcWasser Ravensburg;K;;Lieselotte.Uhl@test.de
1000001158;G;Hellmann;Margarethe;Allendorfer Weg;11;52062;Aachen;01.01.2008 00:00;26.07.2019 00:00;99;Vertrag ist endabgerechnet;4239;abcErdgas Komfort (Grundvers.);1T;14T;Margarethe.Hellmann@test.de
1000001158;G;Hellmann;Margarethe;Allendorfer Weg;11;52062;Aachen;01.01.2008 00:00;26.07.2019 00:00;99;Vertrag ist endabgerechnet;4239;abcErdgas Komfort (Grundvers.);1T;14T;Margarethe.Hellmann@test.de
1000000061;AW;Bosse;Curt;Afrikanische Straße;101;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;40718;Abwasser Ravensburg;K;;Curt.Bosse@test.de
1000000061;AW;Bosse;Curt;Afrikanische Straße;101;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;40718;Abwasser Ravensburg;K;;Curt.Bosse@test.de
1000000061;W;Bosse;Curt;Afrikanische Straße;101;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;40717;abcWasser Ravensburg;K;;Curt.Bosse@test.de
1000000061;W;Bosse;Curt;Afrikanische Straße;101;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;40717;abcWasser Ravensburg;K;;Curt.Bosse@test.de
1000000067;AW;Deutsch;Emma;Agnes-Wabnitz-Straße;121;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49808;Abwasser Ravensburg;K;;Emma.Deutsch@test.de
1000000067;AW;Deutsch;Emma;Agnes-Wabnitz-Straße;121;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49808;Abwasser Ravensburg;K;;Emma.Deutsch@test.de
1000000067;G;Deutsch;Emma;Agnes-Wabnitz-Straße;121;52062;Aachen;01.10.2015 00:00;;0;Vertrag ist aktiv;25242;abcBiogas Kombi;12M;6W;Emma.Deutsch@test.de
1000000067;S;Deutsch;Emma;Agnes-Wabnitz-Straße;121;52062;Aachen;01.10.2015 00:00;;0;Vertrag ist aktiv;25313;abcNaturstrom Haushalt ET Fix Kombi;12M;6W;Emma.Deutsch@test.de
1000000067;W;Deutsch;Emma;Agnes-Wabnitz-Straße;121;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49807;abcWasser Ravensburg Kombi;K;;Emma.Deutsch@test.de
1000000067;W;Deutsch;Emma;Agnes-Wabnitz-Straße;121;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;49807;abcWasser Ravensburg Kombi;K;;Emma.Deutsch@test.de
1000000070;AW;Rösner;Erna;Agricolastraße;17;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42697;Abwasser Ravensburg;K;;Erna.Rösner@test.de
1000000070;AW;Rösner;Erna;Agricolastraße;17;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42697;Abwasser Ravensburg;K;;Erna.Rösner@test.de
1000000070;G;Rösner;Erna;Agricolastraße;17;52062;Aachen;01.07.2019 00:00;03.07.2019 00:00;99;Vertrag ist endabgerechnet;71131;abcErdgas Komfort (Grundvers.);1T;14T;Erna.Rösner@test.de
1000000070;G;Rösner;Erna;Agricolastraße;17;52062;Aachen;01.07.2019 00:00;03.07.2019 00:00;99;Vertrag ist endabgerechnet;71131;abcErdgas Komfort (Grundvers.);1T;14T;Erna.Rösner@test.de
1000000070;W;Rösner;Erna;Agricolastraße;17;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42696;abcWasser Ravensburg;K;;Erna.Rösner@test.de
1000000070;W;Rösner;Erna;Agricolastraße;17;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42696;abcWasser Ravensburg;K;;Erna.Rösner@test.de
1000000093;AW;Weinmann;Horst;Akkordeonweg;16;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;32688;Abwasser Ravensburg;K;;Horst.Weinmann@test.de
1000000093;AW;Weinmann;Horst;Akkordeonweg;16;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;32688;Abwasser Ravensburg;K;;Horst.Weinmann@test.de
1000000093;G;Weinmann;Horst;Akkordeonweg;16;52062;Aachen;01.05.2009 00:00;;0;Vertrag ist aktiv;583;abcErdgas online fix Kombi;12M;6W;Horst.Weinmann@test.de
1000000093;G;Weinmann;Horst;Akkordeonweg;16;52062;Aachen;01.05.2009 00:00;;0;Vertrag ist aktiv;583;abcErdgas online fix Kombi;12M;6W;Horst.Weinmann@test.de
1000000093;S;Weinmann;Horst;Akkordeonweg;16;52062;Aachen;01.07.2013 00:00;;0;Vertrag ist aktiv;21601;abcNaturstrom online ET Fix Kombi;12M;6W;Horst.Weinmann@test.de
1000000093;W;Weinmann;Horst;Akkordeonweg;16;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;32687;abcWasser Ravensburg Kombi;K;;Horst.Weinmann@test.de
1000000093;W;Weinmann;Horst;Akkordeonweg;16;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;32687;abcWasser Ravensburg Kombi;K;;Horst.Weinmann@test.de
1000000103;AW;Gerhard;Klaus ;Schächentaler Weg;9;52062;Aachen;01.02.2016 00:00;;0;Vertrag ist aktiv;8641;Abwasser Ravensburg;K;;Klaus .Gerhard@test.de
1000000103;AW;Gerhard;Klaus ;Schächentaler Weg;9;52062;Aachen;01.02.2016 00:00;;0;Vertrag ist aktiv;8641;Abwasser Ravensburg;K;;Klaus .Gerhard@test.de
1000000103;G;Gerhard;Klaus ;Schächentaler Weg;9;52062;Aachen;01.02.2016 00:00;05.03.2021 00:00;99;Vertrag ist endabgerechnet;8642;abcErdgas Komfort (Grundvers.);1T;14T;Klaus .Gerhard@test.de
1000000103;W;Gerhard;Klaus ;Schächentaler Weg;9;52062;Aachen;01.02.2016 00:00;;0;Vertrag ist aktiv;8640;abcWasser Ravensburg;K;;Klaus .Gerhard@test.de
1000000103;W;Gerhard;Klaus ;Schächentaler Weg;9;52062;Aachen;01.02.2016 00:00;;0;Vertrag ist aktiv;8640;abcWasser Ravensburg;K;;Klaus .Gerhard@test.de
1000000163;G;Biedermann;Helga;Schicklerstraße;10;52062;Aachen;13.09.2022 00:00;;0;Vertrag ist aktiv;117051;abcErdgas Komfort (Grundvers.);1T;;Helga.Biedermann@test.de
1000000200;S;Kohn;Wolfgang;Alt-Marzahn;21;52062;Aachen;05.03.2019 00:00;;0;Vertrag ist aktiv;74153;Berechnung Messeinrichtungen MSB;12M;3M;Wolfgang.Kohn@test.de
1000000211;AW;Knop;Curt;Schleidenplatz;9;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;35731;Abwasser Ravensburg;K;;Curt.Knop@test.de
1000000211;AW;Knop;Curt;Schleidenplatz;9;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;35731;Abwasser Ravensburg;K;;Curt.Knop@test.de
1000000211;G;Knop;Curt;Schleidenplatz;9;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;2051;abcErdgas Komfort (Grundvers.) Kombi;1T;14T;Curt.Knop@test.de
1000000211;W;Knop;Curt;Schleidenplatz;9;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;35730;abcWasser Ravensburg Kombi;K;;Curt.Knop@test.de
1000000211;W;Knop;Curt;Schleidenplatz;9;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;35730;abcWasser Ravensburg Kombi;K;;Curt.Knop@test.de
1000000444;W;Rott;Erika;Schwarzkoppenstraße;144;52062;Aachen;01.01.2008 00:00;13.04.2021 00:00;99;Vertrag ist endabgerechnet;49037;abcWasser Ravensburg;K;;Erika.Rott@test.de
1000000451;AW;Leopold;Georg;Am Konsulat;28;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;58565;Abwasser Ravensburg;K;;Georg.Leopold@test.de
1000000451;G;Leopold;Georg;Am Konsulat;28;52062;Aachen;01.01.2022 00:00;;0;Vertrag ist aktiv;101595;abcErdgas fix Vorteil Kombi;12M;6W;Georg.Leopold@test.de
1000000451;G;Leopold;Georg;Am Konsulat;28;52062;Aachen;01.01.2022 00:00;;0;Vertrag ist aktiv;101595;abcErdgas fix Vorteil Kombi;12M;6W;Georg.Leopold@test.de
1000000451;S;Leopold;Georg;Am Konsulat;28;52062;Aachen;01.04.2022 00:00;;0;Vertrag ist aktiv;105444;abcNaturstrom Haushalt ET Fix Kombi;12M;6W;Georg.Leopold@test.de
1000000451;S;Leopold;Georg;Am Konsulat;28;52062;Aachen;01.04.2023 00:00;01.04.2023 00:00;1;Vertrag steht zur Abrechnung bereit;105480;Neukundenbonus;K;;Georg.Leopold@test.de
1000000451;W;Leopold;Georg;Am Konsulat;28;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;58564;abcWasser Ravensburg Kombi;K;;Georg.Leopold@test.de
1000000458;G;List;Harry;Am Krummen Weg;5;52062;Aachen;01.01.2008 00:00;09.11.2022 00:00;51;Vertrag beendet - wartet auf Ablesung;6600;abcErdgas flex;1M;6W;Harry.List@test.de
1000000458;G;List;Harry;Am Krummen Weg;5;52062;Aachen;01.01.2008 00:00;09.11.2022 00:00;51;Vertrag beendet - wartet auf Ablesung;6600;abcErdgas flex;1M;6W;Harry.List@test.de
1000000459;G;Czech;Hedwig;Am Krusenick;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;7224;abcErdgas online flex;1M;6W;Hedwig.Czech@test.de
1000000459;G;Czech;Hedwig;Am Krusenick;;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;7224;abcErdgas online flex;1M;6W;Hedwig.Czech@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42559;Abwasser RV kundeneig.Verrechnungszähler;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42559;Abwasser RV kundeneig.Verrechnungszähler;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42560;Abwasser RV kundeneig.Verrechnungszähler;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42560;Abwasser RV kundeneig.Verrechnungszähler;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;16.05.2020 00:00;99;Vertrag ist endabgerechnet;42561;Abwasser RV kundeneig.Verrechnungszähler;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42562;Abwasser RV kundeneig.Verrechnungszähler;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42562;Abwasser RV kundeneig.Verrechnungszähler;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42564;Abwasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42564;Abwasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42566;Abwasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42566;Abwasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Schönagelstraße;8;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42569;Abwasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;AW;Deppe;Heinz;Schönagelstraße;8;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42569;Abwasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;G;Deppe;Heinz;Schönagelstraße;8;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;5421;Rahmenvertrag Kreissparkasse;K;3M;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42567;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42567;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42567;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42567;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42567;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42567;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42567;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;56598;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;56598;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;56599;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;GW;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2009 00:00;;0;Vertrag ist aktiv;56599;Abwasser RV genehmigte Unterzähler;K;;Heinz.Deppe@test.de
1000000310;W;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42563;abcWasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;W;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42563;abcWasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;W;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42565;abcWasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;W;Deppe;Heinz;Am Böttcherberg;1;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42565;abcWasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;W;Deppe;Heinz;Schönagelstraße;8;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42568;abcWasser Ravensburg;K;;Heinz.Deppe@test.de
1000000310;W;Deppe;Heinz;Schönagelstraße;8;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;42568;abcWasser Ravensburg;K;;Heinz.Deppe@test.de
1000000332;G;Christoph;Manfred;Am Danewend;56;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;6072;abcBiogas Kombi;12M;6W;Manfred.Christoph@test.de
1000000332;G;Christoph;Manfred;Am Danewend;56;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;6072;abcBiogas Kombi;12M;6W;Manfred.Christoph@test.de
1000000372;G;Strack;Franz;Am Fuchsbau;11;52062;Aachen;01.01.2008 00:00;;0;Vertrag ist aktiv;10288;abcErdgas fix;12M;6W;Franz.Strack@test.de
1000000396;AW;Willms;Ingeborg;Schulzendorfer Straße;5;52062;Aachen;01.01.2008 00:00;31.12.2021 00:00;99;Vertrag ist endabgerechnet;44048;Abwasser Ravensburg;K;;Ingeborg.Willms@test.de
1000000396;AW;Willms;Ingeborg;Schulzendorfer Straße;5;52062;Aachen;01.01.2008 00:00;31.12.2021 00:00;99;Vertrag ist endabgerechnet;44048;Abwasser Ravensburg;K;;Ingeborg.Willms@test.de
1000000396;G;Willms;Ingeborg;Schulzendorfer Straße;5;52062;Aachen;01.01.2008 00:00;31.12.2021 00:00;99;Vertrag ist endabgerechnet;6101;abcErdgas fix;12M;6W;Ingeborg.Willms@test.de
1000000396;G;Willms;Ingeborg;Schulzendorfer Straße;5;52062;Aachen;01.01.2008 00:00;31.12.2021 00:00;99;Vertrag ist endabgerechnet;6101;abcErdgas fix;12M;6W;Ingeborg.Willms@test.de
1000000396;S;Willms;Ingeborg;Schulzendorfer Straße;5;52062;Aachen;01.01.2014 00:00;31.12.2018 00:00;99;Vertrag ist endabgerechnet;57717;Haushalt ET abcVorteil;12M;6W;Ingeborg.Willms@test.de
